seqnames	start	end	1stKD	2ndKD	Ctrl
chr1	28326658	28326809	1	0	0
chr1	28328627	28329315	1	1	1
chr1	28369332	28370379	1	1	1
chr1	28505548	28506253	1	1	1
chr1	28510478	28511396	0	1	1
chr1	28514055	28514218	1	0	0
chr1	28517866	28518707	1	1	1
chr1	28552343	28553386	1	1	1
chr1	28577336	28577519	1	0	0
chr1	28581424	28582305	1	1	1
chr1	28590262	28590511	0	1	0
chr1	28635278	28635430	1	0	0
chr1	28642555	28643531	1	1	1
chr1	28647997	28648453	1	1	1
chr1	28648469	28649479	1	1	1
chr1	28668424	28669671	1	1	1
chr1	28669928	28670158	1	0	0
chr1	28736426	28737491	1	1	1
chr1	28748965	28749309	1	1	0
chr1	28775114	28775452	1	1	0
chr1	28795492	28795827	1	0	0
chr1	28860392	28860568	1	0	0
chr1	28875140	28875476	0	1	0
chr1	28877288	28877484	0	0	1
chr1	28886551	28887267	1	1	1
chr1	28914084	28915052	1	1	1
chr1	28926891	28927411	1	1	1
chr1	28986430	28986721	1	0	0
chr1	29181201	29182324	1	1	1
chr1	29202692	29203346	1	1	1
chr1	29230621	29231306	1	1	1
chr1	29236141	29236771	1	1	1
chr1	29237428	29238269	1	1	0
chr1	29283141	29283658	1	1	0
chr1	29324907	29325057	0	1	0
chr1	29332339	29332581	0	1	0
chr1	29341034	29341184	1	0	0
chr1	29450649	29450809	0	1	0
chr1	29707113	29707275	1	0	0
chr1	29712237	29712413	1	0	0
chr1	29793104	29793454	1	0	0
chr1	30718037	30719513	1	1	1
chr1	30743635	30743975	1	0	0
chr1	30748076	30748584	1	1	0
chr1	30756488	30757319	1	1	1
chr1	30757732	30757923	0	1	0
chr1	30782425	30782608	1	0	0
chr1	30823752	30824887	1	1	1
chr1	30830487	30830936	1	0	0
chr1	30891826	30892169	1	0	0
chr1	30896182	30896364	1	0	0
chr1	30919334	30919790	0	1	1
chr1	30929238	30929726	1	1	1
chr1	30929936	30930088	0	1	0
chr1	31028046	31028558	1	0	0
chr1	31065142	31066204	1	1	1
chr1	31108978	31109449	1	0	0
chr1	31120700	31120915	0	1	0
chr1	31152530	31152680	1	0	0
chr1	31154701	31155807	1	1	1
chr1	31162757	31162978	1	1	0
chr1	31170713	31171238	1	1	1
chr1	31181519	31182041	1	1	1
chr1	31182202	31182754	1	0	1
chr1	31183868	31184186	0	1	0
chr1	31208659	31208931	1	1	0
chr1	31218459	31218796	1	0	0
chr1	31222197	31222512	1	0	0
chr1	31224327	31224803	0	1	0
chr1	31296497	31297453	1	1	1
chr1	31394556	31395153	1	1	1
chr1	31396725	31397416	1	1	1
chr1	31400430	31400652	0	1	0
chr1	31413649	31413979	0	0	1
chr1	31422707	31423099	0	1	0
chr1	31483157	31483916	1	1	1
chr1	31505816	31506303	1	0	1
chr1	31523726	31524860	1	1	1
chr1	31548833	31549807	1	1	1
chr1	31581020	31581207	0	0	1
chr1	31593881	31594339	1	1	1
chr1	31605842	31606479	1	1	1
chr1	31624310	31624741	1	1	0
chr1	31626897	31627166	1	0	0
chr1	31644419	31645473	1	1	1
chr1	31701058	31701580	1	1	0
chr1	31760909	31761187	1	0	0
chr1	31762687	31762880	0	1	0
chr1	31788066	31788977	1	1	1
chr1	31789191	31789515	1	1	0
chr1	31815998	31816173	1	0	0
chr1	31844302	31844613	1	0	0
chr1	31889080	31889744	1	1	1
chr1	31904358	31904666	0	1	0
chr1	31921042	31921333	1	1	0
chr1	31938039	31938752	1	1	1
chr1	31944052	31945040	1	1	1
chr1	31954658	31954934	0	1	1
chr1	31955977	31956373	1	1	1
chr1	31964197	31964582	1	0	1
chr1	31977442	31977626	1	0	0
chr1	32005482	32005777	1	1	0
chr1	32013183	32014421	1	1	1
chr1	32039416	32039611	0	0	1
chr1	32045834	32046119	1	0	0
chr1	32066102	32066301	0	0	1
chr1	32066362	32066926	1	1	1
chr1	32072491	32073576	1	1	1
chr1	32100246	32100796	1	1	1
chr1	32107696	32108716	1	1	1
chr1	32133225	32133858	1	1	1
chr1	32179323	32180323	1	1	1
chr1	32200267	32200711	1	0	0
chr1	32205484	32205764	1	1	0
chr1	32215660	32215889	1	0	0
chr1	32221949	32222771	1	1	1
chr1	32240498	32240839	1	1	0
chr1	32291681	32292543	1	1	1
chr1	32316300	32316520	1	0	0
chr1	32335147	32335476	0	1	0
chr1	32335594	32336496	1	1	1
chr1	32337335	32337694	1	0	1
chr1	32351117	32352053	1	1	1
chr1	32393981	32395090	1	1	1
chr1	32413944	32414325	1	1	0
chr1	32500369	32501165	1	1	1
chr1	32520480	32521001	1	1	1
chr1	32637308	32637764	0	1	0
chr1	32650256	32651689	1	1	1
chr1	32695216	32695383	1	0	0
chr1	32711213	32711641	1	1	1
chr1	32712078	32712766	1	1	1
chr1	32725159	32725642	1	0	1
chr1	32753588	32754350	1	1	1
chr1	32773077	32773266	1	1	0
chr1	32816824	32818214	1	1	1
chr1	32876521	32876874	1	0	1
chr1	32939616	32940054	1	0	0
chr1	32941615	32942140	1	1	1
chr1	32963804	32965125	1	1	1
chr1	32980670	32981642	1	1	1
chr1	32992250	32993019	1	1	1
chr1	32993223	32993505	1	0	0
chr1	33032144	33032729	1	1	0
chr1	33036420	33037221	1	1	1
chr1	33045822	33046228	1	1	0
chr1	33049376	33049674	1	0	0
chr1	33055237	33055390	1	0	0
chr1	33055455	33056182	1	0	1
chr1	33058251	33058667	1	0	1
chr1	33060874	33061036	1	0	0
chr1	33072687	33073087	1	0	0
chr1	33080748	33081424	1	1	1
chr1	33086400	33086590	1	0	0
chr1	33088211	33088858	1	1	0
chr1	33099284	33100030	1	1	1
chr1	33127027	33127761	1	1	1
chr1	33180725	33181309	1	1	1
chr1	33181747	33182295	1	0	0
chr1	33255493	33257117	1	1	1
chr1	33298735	33298899	1	0	0
chr1	33298936	33299158	0	1	0
chr1	33326865	33327156	1	0	0
chr1	33327975	33328298	1	0	0
chr1	33335063	33335315	1	0	0
chr1	33338671	33339400	1	1	1
chr1	33349140	33350557	1	1	1
chr1	33367884	33368075	1	1	0
chr1	33430424	33430574	0	1	0
chr1	33430623	33431467	1	1	1
chr1	33433655	33434168	1	1	1
chr1	33455646	33456090	1	1	0
chr1	33460872	33461297	1	0	0
chr1	33472071	33472836	1	1	1
chr1	33524678	33524831	1	0	0
chr1	33599860	33600032	1	0	0
chr1	33612921	33613155	0	1	0
chr1	33633145	33633356	1	0	0
chr1	33633411	33633628	0	0	1
chr1	33727371	33727781	1	0	0
chr1	33956156	33956548	1	0	0
chr1	34786494	34786731	0	1	0
chr1	34829286	34829521	1	0	0
chr1	34833668	34834169	1	1	0
chr1	34852580	34853307	1	1	1
chr1	34859273	34860155	1	1	1
chr1	34866229	34866809	1	1	0
chr1	34918828	34919583	1	0	1
chr1	34924881	34925135	0	1	0
chr1	34984708	34985664	1	1	1
chr1	35031488	35032192	1	1	1
chr1	35079085	35079705	1	1	1
chr1	35191820	35193536	1	1	1
chr1	35201938	35202461	1	0	1
chr1	35243930	35244142	1	0	0
chr1	35268297	35269233	1	1	1
chr1	35279306	35279548	1	0	0
chr1	35345378	35346120	1	1	1
chr1	35364748	35365209	1	1	0
chr1	35387063	35387342	1	0	0
chr1	35391118	35391398	1	0	0
chr1	35447316	35447586	1	1	0
chr1	35454173	35454810	1	1	1
chr1	35484243	35484408	0	1	0
chr1	35545089	35545356	1	0	0
chr1	35557025	35558040	1	1	1
chr1	35577642	35577924	1	0	1
chr1	35641081	35642043	1	1	1
chr1	35683173	35683367	1	0	0
chr1	35715557	35715800	1	1	0
chr1	35717841	35718395	1	0	1
chr1	35718461	35719210	1	1	1
chr1	35726869	35727205	0	1	1
chr1	35769214	35770326	1	1	1
chr1	35798269	35798421	0	1	0
chr1	35800176	35800792	1	1	0
chr1	35807860	35808502	1	1	1
chr1	35860584	35861039	1	1	0
chr1	35882775	35883657	1	1	1
chr1	35894249	35894516	1	1	0
chr1	35930645	35931654	1	1	1
chr1	36055626	36056089	1	1	1
chr1	36088517	36089224	1	1	1
chr1	36095832	36095989	1	0	0
chr1	36115893	36116323	1	0	0
chr1	36120145	36120453	1	1	0
chr1	36123161	36123778	1	1	1
chr1	36134864	36135014	1	0	0
chr1	36149119	36149994	1	1	1
chr1	36155574	36156391	1	1	1
chr1	36160907	36161331	1	0	0
chr1	36162269	36162581	1	0	0
chr1	36179144	36179334	0	1	0
chr1	36188019	36188497	1	1	1
chr1	36203685	36203977	0	1	0
chr1	36209192	36209736	1	1	1
chr1	36223908	36224984	1	1	1
chr1	36247683	36247857	1	0	0
chr1	36248198	36248830	0	1	1
chr1	36285494	36285691	0	1	0
chr1	36299822	36300335	1	1	1
chr1	36306105	36306255	0	1	0
chr1	36306488	36307391	1	1	1
chr1	36322964	36323576	0	1	0
chr1	36349387	36349726	1	0	0
chr1	36365403	36365798	1	0	0
chr1	36366262	36366693	1	1	1
chr1	36371416	36371736	1	1	0
chr1	36373937	36374289	0	0	1
chr1	36374333	36375030	1	1	1
chr1	36385559	36386301	1	1	1
chr1	36386405	36386994	1	1	1
chr1	36397271	36398152	1	1	1
chr1	36420936	36421292	0	1	0
chr1	36448682	36448876	1	0	0
chr1	36450201	36450964	1	1	1
chr1	36459066	36459216	1	0	0
chr1	36463908	36464938	1	1	1
chr1	36486290	36487240	1	0	1
chr1	36516527	36516840	0	0	1
chr1	36543299	36543562	0	0	1
chr1	36553725	36554170	0	1	0
chr1	36703550	36704090	1	1	0
chr1	36759528	36760026	1	0	0
chr1	37288921	37289287	1	1	1
chr1	37434406	37434561	0	0	1
chr1	37449820	37450460	1	1	0
chr1	37454736	37455341	1	1	1
chr1	37474273	37474972	1	1	1
chr1	37479631	37480075	1	0	1
chr1	37486859	37487708	1	1	0
chr1	37514296	37515340	1	1	1
chr1	37534452	37534799	1	1	0
chr1	37553994	37554479	1	1	1
chr1	37561684	37562030	1	0	0
chr1	37595333	37596385	1	1	1
chr1	37606409	37606868	1	1	0
chr1	37627675	37628020	1	0	0
chr1	37634430	37634745	1	0	0
chr1	37656984	37657410	1	0	0
chr1	37673785	37674358	1	1	1
chr1	37690315	37690832	1	1	1
chr1	37691744	37692783	1	1	1
chr1	37723594	37723777	0	0	1
chr1	37793786	37794513	1	1	1
chr1	37796822	37797165	1	0	0
chr1	37807664	37808692	1	1	1
chr1	37811096	37811393	1	0	0
chr1	37845721	37846183	1	1	0
chr1	37851673	37852305	1	1	1
chr1	37859285	37860503	1	1	1
chr1	37922734	37923289	1	1	1
chr1	37931505	37932208	1	1	1
chr1	37946093	37946530	0	1	1
chr1	37946554	37947427	1	1	1
chr1	37989463	37990520	1	1	1
chr1	37996427	37997087	1	1	1
chr1	38005435	38005774	1	0	0
chr1	38012326	38013043	1	1	1
chr1	38120992	38121603	1	1	0
chr1	38134917	38135088	0	0	1
chr1	38173126	38173556	1	1	1
chr1	38173845	38174250	1	0	0
chr1	38257823	38258108	1	0	0
chr1	38332516	38332675	1	0	0
chr1	38334751	38335327	1	1	0
chr1	38489906	38490104	0	1	0
chr1	38501004	38501329	1	0	0
chr1	38848007	38848468	1	0	0
chr1	38859243	38860359	1	1	1
chr1	38873018	38873865	1	1	1
chr1	38990758	38991608	1	1	1
chr1	39025786	39026996	1	1	1
chr1	39064735	39065070	1	1	1
chr1	39092425	39092636	0	1	0
chr1	39098661	39098816	1	0	0
chr1	39102616	39103266	1	1	0
chr1	39104965	39105184	0	0	1
chr1	39105279	39105523	0	1	0
chr1	39183768	39183989	1	0	1
chr1	39192049	39192548	0	1	1
chr1	39196254	39196404	1	0	0
chr1	39204394	39205065	1	1	1
chr1	39205132	39205578	1	0	1
chr1	39310080	39310235	1	0	0
chr1	39360933	39361109	0	1	0
chr1	39398568	39398984	1	1	1
chr1	39408427	39409343	1	1	1
chr1	39488058	39488278	0	1	0
chr1	39488325	39488486	1	0	0
chr1	39489084	39489284	1	0	0
chr1	39530186	39530482	1	0	0
chr1	39539086	39539491	0	1	1
chr1	39540461	39541138	1	1	1
chr1	39559329	39559838	1	1	1
chr1	39576430	39577193	1	1	1
chr1	39592472	39592671	0	1	0
chr1	39606169	39606497	1	1	1
chr1	39625484	39626027	1	1	0
chr1	39639617	39640089	1	0	0
chr1	39653601	39653755	0	0	1
chr1	39658108	39658330	1	0	0
chr1	39672522	39672905	1	1	1
chr1	39691386	39691567	0	1	0
chr1	39701907	39702156	0	1	0
chr1	39738612	39739353	1	1	1
chr1	39779180	39779545	0	1	1
chr1	39788498	39789507	1	1	1
chr1	39798863	39799521	1	1	1
chr1	39799769	39800151	1	1	1
chr1	39800489	39800761	0	1	0
chr1	39804027	39804384	1	1	1
chr1	39816711	39817045	0	1	1
chr1	39817361	39817706	1	1	1
chr1	39825387	39825711	1	0	1
chr1	39833498	39834063	1	0	0
chr1	39842904	39843403	1	0	0
chr1	39845623	39846160	1	1	1
chr1	39876235	39876385	1	0	0
chr1	39883050	39883683	1	1	1
chr1	39890233	39890771	1	1	0
chr1	39901503	39902398	1	1	1
chr1	39934011	39934972	1	1	1
chr1	39940280	39940762	1	1	1
chr1	39954288	39955452	1	1	1
chr1	39960496	39961084	1	1	1
chr1	40039317	40039484	1	0	0
chr1	40039635	40041043	1	1	1
chr1	40051006	40051172	1	0	0
chr1	40059389	40059683	0	1	0
chr1	40064884	40065370	1	1	1
chr1	40084835	40084985	1	0	0
chr1	40096844	40097649	1	1	1
chr1	40153135	40153529	1	0	1
chr1	40160965	40161676	1	1	1
chr1	40257626	40258561	1	1	1
chr1	40305717	40305898	0	0	1
chr1	40314960	40315598	1	1	1
chr1	40338773	40338987	0	0	1
chr1	40344505	40344760	1	0	0
chr1	40373219	40374952	1	1	1
chr1	40385738	40385898	0	1	0
chr1	40385951	40386174	1	0	0
chr1	40423127	40423729	1	1	1
chr1	40438479	40438743	0	1	0
chr1	40449741	40450437	1	1	1
chr1	40450609	40450800	0	1	0
chr1	40476902	40477833	1	1	1
chr1	40502615	40503018	0	1	0
chr1	40508500	40509109	1	1	0
chr1	40519663	40519872	1	0	0
chr1	40531254	40532049	1	1	1
chr1	40539339	40539849	1	1	0
chr1	40599983	40600298	1	1	0
chr1	40612325	40612760	1	1	1
chr1	40665365	40666088	1	1	1
chr1	40684629	40684974	0	1	0
chr1	40691301	40692623	1	1	1
chr1	40699068	40699405	1	0	0
chr1	40701435	40701667	0	1	0
chr1	40713083	40713276	1	0	0
chr1	40802120	40802811	1	1	1
chr1	40818499	40818992	1	0	0
chr1	40820350	40820635	1	0	0
chr1	40845030	40845285	1	0	0
chr1	40849784	40850315	1	1	1
chr1	40860739	40861191	1	1	1
chr1	40861946	40862899	1	1	1
chr1	40875758	40876067	1	1	1
chr1	40886701	40886996	0	1	0
chr1	40905119	40905433	1	0	0
chr1	40906997	40907237	1	0	0
chr1	40936967	40937291	1	1	0
chr1	40939731	40939979	1	0	0
chr1	40948971	40949181	1	0	0
chr1	40952463	40952748	0	1	0
chr1	40952835	40952992	0	1	0
chr1	40972001	40972288	1	0	0
chr1	40979098	40980338	1	1	1
chr1	41003648	41004331	1	1	1
chr1	41053239	41053839	1	1	1
chr1	41109300	41109707	1	1	0
chr1	41109898	41110273	1	1	0
chr1	41241284	41242788	1	1	1
chr1	41496037	41496548	1	0	1
chr1	41516124	41516588	1	1	0
chr1	41521685	41521836	1	0	0
chr1	41573988	41574580	0	1	0
chr1	41611210	41611734	1	1	0
chr1	41658381	41658815	1	1	0
chr1	41661911	41662830	1	1	1
chr1	41678620	41678917	0	0	1
chr1	41683741	41684314	1	1	1
chr1	41726850	41727867	1	1	1
chr1	41738954	41739541	1	1	1
chr1	41740566	41740731	1	0	0
chr1	41741037	41741487	1	0	0
chr1	41751205	41751709	1	1	1
chr1	41752041	41752215	1	0	0
chr1	41768521	41768938	1	0	1
chr1	41777091	41777263	1	0	0
chr1	41802773	41803448	1	1	1
chr1	41810535	41810796	0	1	0
chr1	41838268	41838588	1	1	0
chr1	41870205	41870404	1	0	0
chr1	41894640	41895334	1	0	0
chr1	41955471	41955809	1	1	0
chr1	42035382	42036374	1	1	1
chr1	42136348	42136835	1	1	0
chr1	42144850	42145010	0	0	1
chr1	42168358	42168579	1	0	0
chr1	42173353	42173669	1	0	0
chr1	42214700	42214864	0	0	1
chr1	42259426	42259726	1	0	0
chr1	42334635	42335621	1	1	1
chr1	42365202	42365424	0	0	1
chr1	42455939	42457087	1	1	1
chr1	42462802	42463535	1	1	1
chr1	42479721	42479922	1	0	0
chr1	42551182	42551607	1	1	0
chr1	42657885	42658961	1	1	1
chr1	42682009	42683311	1	1	1
chr1	42705326	42705594	0	0	1
chr1	42737038	42737795	1	1	0
chr1	42766502	42767655	1	1	1
chr1	42816698	42817724	1	1	1
chr1	42833907	42834521	1	1	1
chr1	42846138	42846872	1	1	1
chr1	42922996	42923392	1	0	0
chr1	42924057	42924776	1	1	1
chr1	42930968	42931601	1	1	0
chr1	42931858	42932510	1	1	1
chr1	42938366	42938692	1	0	0
chr1	42957920	42959278	1	1	1
chr1	42993707	42994112	1	1	0
chr1	43073709	43073954	0	1	0
chr1	43095226	43095389	0	1	0
chr1	43152729	43153149	1	1	0
chr1	43171973	43172833	1	1	1
chr1	43221330	43221548	1	0	0
chr1	43239330	43239770	1	0	0
chr1	43274267	43274759	1	1	0
chr1	43330100	43330689	1	1	0
chr1	43349032	43349658	1	1	1
chr1	43349858	43350030	0	0	1
chr1	43358126	43358314	0	1	0
chr1	43358383	43359246	1	1	1
chr1	43367717	43368665	1	1	1
chr1	43381528	43381897	1	0	0
chr1	43389535	43390337	1	1	1
chr1	43453817	43454147	1	0	0
chr1	43522732	43522899	1	0	0
chr1	43529265	43529464	0	0	1
chr1	43582226	43582567	1	1	0
chr1	43649689	43650725	1	1	1
chr1	43707145	43708061	1	1	1
chr1	43781624	43781948	1	1	0
chr1	43783678	43784094	1	0	1
chr1	43834137	43834705	1	0	0
chr1	43834978	43835494	1	1	1
chr1	43853396	43853851	1	1	0
chr1	43929643	43929869	1	0	0
chr1	43930926	43931332	1	0	0
chr1	43934256	43934471	1	0	0
chr1	43946211	43947221	1	1	1
chr1	43964301	43964568	1	0	0
chr1	43969525	43970243	1	1	1
chr1	43974543	43975253	1	1	1
chr1	43979055	43979328	1	0	0
chr1	43991277	43992053	1	1	1
chr1	44005678	44006091	1	1	1
chr1	44013498	44013656	1	0	0
chr1	44029715	44030920	1	1	1
chr1	44068448	44069018	1	1	0
chr1	44073625	44073805	1	0	0
chr1	44213241	44213876	1	1	1
chr1	44217772	44218013	1	1	0
chr1	44237949	44238893	1	1	1
chr1	44261900	44262321	1	0	0
chr1	44263616	44264171	1	0	1
chr1	44273597	44273999	1	1	0
chr1	44301926	44302591	1	1	0
chr1	44318580	44318757	0	0	1
chr1	44354916	44355725	1	1	1
chr1	44366469	44366685	0	1	0
chr1	44378171	44378549	1	1	0
chr1	44380900	44381078	1	0	0
chr1	44384320	44384534	1	0	0
chr1	44384722	44384872	0	0	1
chr1	44405004	44405436	1	1	1
chr1	44405968	44406302	1	0	0
chr1	44417329	44418113	1	1	1
chr1	44428695	44428870	0	1	0
chr1	44460500	44460967	1	0	0
chr1	44485552	44486085	1	1	1
chr1	44499795	44499967	1	0	0
chr1	44519384	44519591	1	0	0
chr1	44543528	44543718	1	0	0
chr1	44594994	44595588	1	1	1
chr1	44600108	44600571	1	1	0
chr1	44631447	44632687	1	1	1
chr1	44652718	44653188	1	0	0
chr1	44655438	44655588	0	1	0
chr1	44672110	44672724	1	1	1
chr1	44674031	44674787	1	1	1
chr1	44676485	44676794	1	1	0
chr1	44682859	44683249	1	0	0
chr1	44698128	44698582	1	1	0
chr1	44707138	44707366	0	0	1
chr1	44708007	44708403	0	1	0
chr1	44714894	44715437	1	1	0
chr1	44721008	44722190	1	1	1
chr1	44723467	44723886	1	1	0
chr1	44730477	44731575	1	1	1
chr1	44739355	44740264	1	1	1
chr1	44775025	44775990	1	1	1
chr1	44786120	44786721	1	1	1
chr1	44793541	44794071	1	1	0
chr1	44799692	44800669	1	1	1
chr1	44807285	44808196	1	1	1
chr1	44809182	44809895	1	1	0
chr1	44813604	44814025	1	0	1
chr1	44819083	44820596	1	1	1
chr1	44826291	44827048	1	1	0
chr1	44835959	44836109	0	1	0
chr1	44973615	44973880	0	1	0
chr1	44986208	44986960	1	1	1
chr1	45011109	45011513	1	1	0
chr1	45011727	45012465	1	1	1
chr1	45053035	45053270	1	0	0
chr1	45172027	45172177	0	1	0
chr1	45191198	45191599	1	0	1
chr1	45303307	45304397	1	1	1
chr1	45326802	45327025	0	1	0
chr1	45327345	45327586	0	0	1
chr1	45339581	45340760	1	1	1
chr1	45393629	45394634	1	1	1
chr1	45409381	45409577	1	0	0
chr1	45430579	45430791	1	0	0
chr1	45483483	45483781	0	1	1
chr1	45490699	45491699	1	1	1
chr1	45499618	45500545	1	1	1
chr1	45521381	45522411	1	1	1
chr1	45543821	45544348	1	1	0
chr1	45550421	45551335	1	1	1
chr1	45570113	45570336	0	1	0
chr1	45575936	45576093	0	1	0
chr1	45583257	45584997	1	1	1
chr1	45621341	45621560	0	0	1
chr1	45621571	45621895	0	1	1
chr1	45686304	45687650	1	1	1
chr1	45722719	45723041	0	1	0
chr1	45750108	45751118	1	1	1
chr1	45785611	45785914	0	1	0
chr1	45787930	45788342	1	1	0
chr1	45802720	45803059	1	1	0
chr1	45803355	45803743	1	1	1
chr1	45820246	45820494	1	0	0
chr1	45820737	45821178	1	1	0
chr1	46003346	46003869	1	1	1
chr1	46017894	46018263	0	1	0
chr1	46037049	46037437	1	0	0
chr1	46043387	46043985	1	1	1
chr1	46070440	46070743	1	0	0
chr1	46132430	46133501	1	1	1
chr1	46173410	46173760	1	0	0
chr1	46179650	46179831	0	1	0
chr1	46198074	46198878	1	1	1
chr1	46223363	46223956	1	1	0
chr1	46246934	46247983	1	1	1
chr1	46264758	46265197	1	0	0
chr1	46285963	46286453	1	1	1
chr1	46301895	46302648	0	0	1
chr1	46302654	46303934	1	1	1
chr1	46323889	46324264	1	0	0
chr1	46332198	46332367	0	1	0
chr1	46333606	46333999	1	1	0
chr1	46340398	46341426	1	1	1
chr1	46347951	46348488	1	1	1
chr1	46370252	46370494	0	1	0
chr1	46373456	46374146	1	1	1
chr1	46393987	46394636	1	1	1
chr1	46402167	46402658	1	1	0
chr1	46406233	46406687	1	1	1
chr1	46413621	46414224	1	1	0
chr1	46436286	46436819	1	0	0
chr1	46437572	46438149	1	1	0
chr1	46442345	46443059	1	1	1
chr1	46466630	46466780	1	0	0
chr1	46477462	46477781	1	0	0
chr1	46508800	46509017	1	0	0
chr1	46522016	46522898	1	1	1
chr1	46532977	46533661	1	1	0
chr1	46573107	46573352	1	0	0
chr1	46580595	46580929	1	0	0
chr1	46581646	46582395	1	1	1
chr1	46586985	46587488	1	1	1
chr1	46595011	46595706	1	1	1
chr1	46603864	46604569	1	1	1
chr1	46613737	46614135	1	0	1
chr1	46616540	46617200	1	1	1
chr1	46667835	46668877	1	1	1
chr1	46699630	46700156	1	1	0
chr1	46718784	46719557	1	1	1
chr1	46725159	46725570	1	0	1
chr1	46735790	46735940	1	0	0
chr1	46763701	46763851	0	1	0
chr1	46772637	46772930	1	0	0
chr1	46775422	46775573	1	0	0
chr1	47089492	47089642	1	0	0
chr1	47173724	47174062	1	0	0
chr1	47179115	47179728	1	1	1
chr1	47192777	47193362	1	1	1
chr1	47211702	47212370	1	1	0
chr1	47231545	47232145	1	1	1
chr1	47239363	47239777	1	0	0
chr1	47313780	47314595	1	1	1
chr1	47333383	47334875	1	1	1
chr1	47388641	47389230	1	0	0
chr1	47405795	47406054	1	0	0
chr1	47411214	47411803	1	0	0
chr1	47432234	47432748	1	1	1
chr1	47436530	47436770	1	0	0
chr1	47437149	47438364	1	1	1
chr1	47469895	47470166	1	0	0
chr1	47679360	47679838	1	0	0
chr1	47725576	47725728	1	0	0
chr1	47972943	47973093	0	1	0
chr1	48061831	48062152	1	1	0
chr1	48109484	48109834	1	0	0
chr1	48196258	48196763	1	0	0
chr1	48202183	48202673	1	0	0
chr1	48227685	48227991	1	0	0
chr1	48236766	48237181	1	0	1
chr1	48242184	48242336	0	0	1
chr1	48245054	48245708	1	1	1
chr1	48469959	48470371	1	0	0
chr1	48472069	48472491	1	0	1
chr1	48482175	48482471	0	0	1
chr1	48498238	48498412	1	0	0
chr1	48498637	48498979	1	0	0
chr1	48530641	48531036	1	1	0
chr1	48552581	48552775	0	0	1
chr1	48572704	48573151	1	1	1
chr1	48580108	48580289	0	0	1
chr1	48602834	48603269	1	0	0
chr1	48611783	48612140	1	0	0
chr1	48616612	48617858	1	1	1
chr1	48623799	48624114	1	0	0
chr1	48659809	48660356	1	0	1
chr1	48661564	48662325	1	0	0
chr1	48671726	48671929	1	0	0
chr1	48677375	48677808	1	0	0
chr1	48688257	48688834	1	0	0
chr1	48697001	48697431	1	1	1
chr1	48720406	48720556	1	0	0
chr1	48750017	48750667	1	1	1
chr1	48767844	48768435	1	1	1
chr1	48790020	48790325	1	0	0
chr1	48793805	48794389	1	1	1
chr1	48803615	48803940	1	0	0
chr1	48817591	48817829	1	0	1
chr1	48848132	48848426	1	0	0
chr1	48851441	48852079	1	1	0
chr1	48878344	48879014	1	0	0
chr1	49030225	49030394	1	0	0
chr1	49044337	49044859	1	1	1
chr1	49234981	49235156	0	0	1
chr1	49764764	49765048	0	1	0
chr1	49782513	49782667	0	0	1
chr1	49914207	49914650	1	0	0
chr1	49979516	49979893	1	0	0
chr1	49980228	49980528	1	0	0
chr1	50038307	50038525	1	0	0
chr1	50060449	50060644	1	0	0
chr1	50081063	50081521	1	1	0
chr1	50097629	50097795	1	0	0
chr1	50109547	50110742	1	1	1
chr1	50256875	50257025	1	0	0
chr1	50272057	50272267	1	0	0
chr1	50308891	50309120	1	0	0
chr1	50348603	50349029	1	0	0
chr1	50368345	50368932	1	0	1
chr1	50378336	50379219	1	0	1
chr1	50386576	50387011	1	0	0
chr1	50458401	50459114	1	1	1
chr1	50490561	50491306	1	0	1
chr1	50492198	50492478	1	0	0
chr1	50507973	50508426	1	1	0
chr1	50522578	50522966	1	0	0
chr1	50605511	50605822	1	0	0
chr1	50638096	50638657	1	1	1
chr1	50691017	50691511	1	1	1
chr1	50710874	50711317	1	1	0
chr1	50722780	50723046	1	0	0
chr1	50724428	50725057	1	1	1
chr1	50873231	50873940	1	1	1
chr1	50929496	50929837	1	0	0
chr1	50959364	50960704	1	1	1
chr1	50968015	50969015	1	1	1
chr1	50969714	50970289	1	0	1
chr1	50977226	50978644	1	1	1
chr1	50998732	50999063	1	1	0
chr1	51093488	51094071	1	0	0
chr1	51168276	51168636	1	0	0
chr1	51170215	51170723	1	1	1
chr1	51175168	51175768	1	1	1
chr1	51192312	51192498	1	0	0
chr1	51214693	51215214	1	0	0
chr1	51235940	51236920	1	1	1
chr1	51264601	51264838	1	0	0
chr1	51268219	51268384	1	0	0
chr1	51296717	51297333	1	1	1
chr1	51303648	51304209	1	0	0
chr1	51422058	51422252	1	0	0
chr1	51501307	51501607	1	0	0
chr1	51518705	51519657	1	1	1
chr1	51578397	51578742	1	0	0
chr1	51600526	51600921	1	1	0
chr1	51606243	51606735	0	1	1
chr1	51616860	51617715	1	1	1
chr1	51648404	51648673	1	0	0
chr1	51690516	51690934	0	1	0
chr1	51691043	51691205	0	0	1
chr1	51729072	51730270	1	1	1
chr1	51849910	51850060	0	0	1
chr1	51850516	51850795	1	0	0
chr1	51878382	51879425	1	1	1
chr1	51907435	51907585	1	0	0
chr1	51960382	51960666	0	0	1
chr1	52002360	52002621	1	0	0
chr1	52009653	52009963	1	0	1
chr1	52033295	52034063	1	1	1
chr1	52054940	52055555	1	1	1
chr1	52055887	52057007	1	1	1
chr1	52139827	52140118	1	0	0
